Worm_RPM,Input_Torque,Output_Torque,Motor_Current,Oil_Temp,Ambient_Temp,Axial_Vib,Radial_Vib,Cu_PPM,Fe_PPM,Efficiency_Calc,Friction_Coeff,Backlash,Failure_Label,Fault_Type,RUL_Cycles
3481.7,72.79,2250.6,26.01,135.2,25.41,3.951,1.802,46.66,12.78,0.7729,0.0486,0.136,Major Fault,Thermal Breakdown,10477
2963.0,62.5,1950.1,22.01,99.75,23.82,4.022,1.748,58.68,8.9,0.78,0.044,0.1429,Major Fault,Thermal Breakdown,23951
3511.2,43.88,1445.45,16.42,78.86,26.69,3.356,1.915,54.37,9.79,0.8235,0.0384,0.1218,No Fault,Healthy,50292
996.4,57.54,1852.09,18.86,45.18,25.14,4.078,1.48,59.89,27.34,0.8048,0.036,0.1211,Minor Fault,General Degredation,174317
2736.6,59.52,1919.0,21.04,81.56,24.51,3.965,1.964,34.93,14.55,0.806,0.038,0.116,Minor Fault,General Degredation,48008
1019.6,50.46,1681.96,16.75,49.97,34.94,3.913,1.096,41.88,8.99,0.8333,0.0269,0.0924,No Fault,Healthy,255087
3011.6,35.9,1172.72,15.45,60.67,24.77,3.675,1.468,48.56,20.5,0.8166,0.0375,0.1218,Minor Fault,General Degredation,89049
1928.6,53.82,1826.41,16.02,55.46,26.0,3.619,1.263,30.55,7.74,0.8484,0.0205,0.0943,No Fault,Healthy,356493
1158.6,37.57,1277.12,12.84,48.97,33.32,3.128,1.09,46.72,5.89,0.8497,0.0236,0.0964,No Fault,Healthy,345055
2433.7,68.13,2107.45,24.55,100.64,30.72,4.622,2.116,55.83,9.59,0.7734,0.0427,0.1414,Major Fault,Thermal Breakdown,24924
1656.3,68.24,2192.39,22.36,61.5,21.78,4.674,1.907,43.37,18.76,0.8032,0.039,0.1235,Minor Fault,General Degredation,80085
2680.8,40.88,1359.71,14.57,62.67,30.0,4.286,1.723,23.17,13.06,0.8315,0.0273,0.0957,No Fault,Healthy,157384
2677.1,61.23,1873.81,23.2,91.09,18.23,4.7,2.079,64.43,11.46,0.7651,0.0487,0.1429,Minor Fault,General Degredation,23631
2803.5,39.84,1280.27,15.55,56.73,19.06,3.808,1.727,43.3,25.03,0.8034,0.0379,0.1183,Minor Fault,General Degredation,99728
3579.7,54.57,1705.74,20.5,105.95,29.16,4.203,2.603,38.92,15.34,0.7814,0.0444,0.1315,Major Fault,Thermal Breakdown,20856
1944.1,49.97,1508.84,20.94,74.68,26.49,5.067,2.076,52.91,12.57,0.7549,0.0493,0.147,Minor Fault,General Degredation,33910
2156.4,67.2,2217.33,21.41,79.94,29.58,3.995,1.745,97.76,7.3,0.8249,0.0315,0.1176,No Fault,Healthy,72582
3072.5,35.71,1191.16,13.01,53.04,19.38,3.336,1.636,21.78,5.3,0.8339,0.0257,0.1021,No Fault,Healthy,247924
2461.6,74.75,2430.78,24.18,90.84,24.09,4.022,2.08,51.0,10.99,0.813,0.0344,0.1261,Minor Fault,General Degredation,47289
1000.6,78.42,2577.52,24.41,46.71,20.69,3.509,1.772,26.69,7.49,0.8217,0.0321,0.1302,No Fault,Healthy,205053
3176.3,57.84,1846.7,20.28,94.13,29.58,3.833,1.909,60.41,8.4,0.7982,0.0403,0.1345,Minor Fault,General Degredation,32057
1039.0,39.82,1249.14,16.2,43.64,28.55,4.076,1.601,37.89,18.66,0.7843,0.0433,0.1357,Minor Fault,General Degredation,129056
1361.2,28.6,934.28,12.28,37.05,25.73,3.291,1.066,33.25,12.42,0.8167,0.0342,0.1084,Minor Fault,General Degredation,286875
1175.6,76.43,2373.75,25.94,58.28,22.0,5.526,1.859,89.81,11.72,0.7765,0.0481,0.1449,Minor Fault,General Degredation,58602
1110.4,89.76,2648.2,31.29,83.33,30.46,6.634,2.055,137.61,12.9,0.7376,0.0571,0.1655,Minor Fault,Bearing Instability,20362
969.3,60.65,2042.5,18.09,48.32,28.74,3.72,1.738,65.0,21.77,0.8419,0.0245,0.0941,No Fault,Healthy,328697
1048.6,42.56,1413.08,16.45,33.73,19.46,3.507,1.828,45.78,7.76,0.8301,0.0307,0.1043,No Fault,Healthy,429667
2094.6,43.57,1424.36,16.63,48.06,17.55,4.526,1.207,42.79,15.47,0.8172,0.0372,0.1181,Minor Fault,General Degredation,144071
1582.7,77.72,2602.01,24.07,69.01,29.36,4.98,1.646,115.94,7.07,0.8369,0.032,0.1073,No Fault,Healthy,94655
1241.6,62.53,1960.69,22.04,61.91,28.54,4.043,1.877,65.2,9.2,0.7838,0.0439,0.1273,Minor Fault,General Degredation,62397
2678.5,45.46,1559.67,16.34,49.41,15.38,3.731,1.455,29.51,6.64,0.8577,0.0298,0.1166,No Fault,Healthy,212654
1510.5,94.49,3082.02,27.58,76.02,23.34,4.959,2.521,57.67,8.93,0.8155,0.0332,0.0994,Minor Fault,General Degredation,72301
951.2,75.68,2273.03,26.81,52.36,19.94,4.766,2.402,61.38,11.13,0.7509,0.054,0.1722,Minor Fault,General Degredation,57477
2029.7,68.24,2014.51,25.05,97.88,27.56,4.156,1.79,71.77,14.42,0.738,0.053,0.1707,Minor Fault,Thermal Breakdown,17088
1738.2,51.63,1540.89,20.88,59.85,16.21,4.101,1.343,48.89,11.03,0.7461,0.0519,0.1654,Minor Fault,General Degredation,47494
1760.2,78.58,2659.69,24.73,68.33,29.46,4.288,2.216,37.19,10.88,0.8461,0.0318,0.1265,No Fault,Healthy,97504
2102.2,73.23,2279.26,24.53,81.51,18.73,5.576,2.0,46.63,11.76,0.7781,0.0469,0.1322,Minor Fault,General Degredation,31404
2706.1,58.4,1803.52,22.26,91.41,20.32,4.886,1.743,67.62,20.28,0.772,0.0504,0.1352,Minor Fault,General Degredation,21699
2564.5,76.33,2553.22,23.57,83.19,23.28,3.687,1.81,27.56,27.5,0.8363,0.0294,0.1111,No Fault,Healthy,77066
3430.6,75.69,2637.87,21.95,81.56,17.93,4.158,2.673,64.89,21.1,0.8713,0.02,0.0842,No Fault,Healthy,173059
2297.8,64.11,2039.29,23.72,83.68,29.15,4.575,2.216,38.62,13.33,0.7952,0.0462,0.1333,Minor Fault,General Degredation,30805
2175.9,42.8,1502.2,14.1,54.67,30.83,2.836,1.435,47.5,11.77,0.8775,0.0208,0.0782,No Fault,Healthy,356285
1476.2,44.68,1429.06,15.92,59.35,35.44,3.35,1.227,103.15,18.06,0.7996,0.033,0.1158,Minor Fault,General Degredation,120183
2939.5,36.23,1271.86,12.89,47.54,21.96,3.73,1.646,23.05,7.59,0.8777,0.023,0.0985,No Fault,Healthy,385585
1280.1,79.87,2552.5,25.63,62.69,21.71,4.28,1.89,36.75,8.42,0.799,0.0403,0.1263,Minor Fault,General Degredation,72136
2226.1,38.09,1120.61,18.93,57.67,17.23,4.814,1.075,59.68,12.51,0.7355,0.0595,0.1795,Minor Fault,General Degredation,39155
2037.6,60.51,1901.79,22.26,76.78,26.8,3.539,1.804,44.07,13.46,0.7857,0.0474,0.1395,Minor Fault,General Degredation,34750
2677.4,36.14,1050.73,17.46,75.74,28.04,4.438,1.582,59.51,21.13,0.7269,0.055,0.1489,Minor Fault,General Degredation,26427
3377.6,85.25,2670.24,26.97,136.62,18.37,5.12,2.267,39.63,23.34,0.783,0.0452,0.1507,Major Fault,Thermal Breakdown,12091
3455.8,42.56,1474.12,13.92,58.83,23.22,3.895,1.874,37.06,4.79,0.8659,0.0239,0.0824,No Fault,Healthy,233139
1353.1,64.84,2071.68,22.93,61.08,26.44,4.808,2.078,64.98,13.21,0.7987,0.0391,0.1132,Minor Fault,General Degredation,80897
1606.9,36.48,1143.97,15.54,39.78,16.98,3.939,2.06,49.7,13.71,0.784,0.043,0.1384,Minor Fault,General Degredation,157582
3091.4,73.06,2293.46,25.53,112.01,21.54,5.319,1.85,39.54,16.44,0.7848,0.0452,0.145,Major Fault,Thermal Breakdown,17992
2299.4,76.27,2355.49,27.01,102.13,26.11,4.805,2.067,74.18,14.4,0.7721,0.0499,0.1685,Major Fault,Thermal Breakdown,17663
2123.2,60.26,1994.16,20.55,65.48,21.47,4.668,1.541,27.65,11.87,0.8273,0.0321,0.1076,No Fault,Healthy,104358
2818.7,59.01,1848.44,21.54,92.99,22.31,4.125,1.621,44.26,16.36,0.7831,0.0418,0.1316,Minor Fault,General Degredation,30430
2525.2,72.16,2373.9,23.57,84.38,24.33,4.921,2.028,31.81,21.39,0.8224,0.0374,0.1116,No Fault,Healthy,46348
3520.9,50.86,1594.14,20.11,102.27,31.36,4.189,1.597,59.05,12.23,0.7837,0.0483,0.1542,Major Fault,Thermal Breakdown,18884
2476.7,76.33,2457.81,24.66,91.04,22.96,4.92,2.021,35.24,15.82,0.805,0.0396,0.1259,Minor Fault,General Degredation,35610
2158.1,64.45,2037.59,22.17,73.76,21.42,4.063,1.959,37.63,13.15,0.7904,0.0405,0.1323,Minor Fault,General Degredation,51538
2365.6,36.4,1192.07,14.34,51.69,22.27,3.551,1.556,51.12,13.31,0.8186,0.0409,0.143,Minor Fault,General Degredation,103063
3083.1,87.7,2813.19,27.66,125.97,25.59,3.687,2.538,68.78,25.04,0.8019,0.0436,0.1357,Major Fault,Thermal Breakdown,15205
2554.2,62.76,1992.49,21.42,85.35,25.56,4.461,1.826,50.31,10.27,0.7937,0.0401,0.112,Minor Fault,General Degredation,39224
2647.0,54.93,1617.98,21.7,93.75,24.48,5.351,1.272,43.99,12.22,0.7364,0.0526,0.1523,Minor Fault,General Degredation,18794
3522.9,62.48,2144.56,19.17,88.05,29.32,4.629,1.73,42.77,7.0,0.8581,0.0233,0.0761,Minor Fault,General Degredation,109272
2569.7,49.22,1503.39,19.51,76.82,22.58,4.679,1.701,58.36,12.06,0.7635,0.0489,0.1527,Minor Fault,General Degredation,32725
1926.8,57.71,1782.75,20.27,67.4,23.36,4.445,1.727,38.89,12.06,0.7723,0.0443,0.1512,Minor Fault,General Degredation,51702
2766.6,71.84,2284.88,23.89,96.6,17.57,4.651,2.266,36.66,32.08,0.7951,0.0426,0.1103,Minor Fault,Thermal Breakdown,27418
2680.5,70.32,2288.6,23.56,93.23,26.64,5.679,2.08,35.01,15.39,0.8137,0.0376,0.1227,Minor Fault,General Degredation,37325
937.4,69.3,2054.36,26.84,49.9,19.71,5.277,1.777,64.32,12.09,0.7412,0.058,0.173,Minor Fault,General Degredation,55068
2161.8,50.98,1633.57,18.69,70.18,25.39,3.781,1.325,32.51,9.47,0.801,0.04,0.1309,Minor Fault,General Degredation,58511
2905.8,47.09,1389.55,18.88,93.85,25.46,4.093,1.515,44.84,14.29,0.7377,0.0526,0.1578,Minor Fault,General Degredation,18898
2247.4,65.82,1960.21,26.35,90.86,22.48,5.325,2.106,79.95,13.36,0.7446,0.0592,0.1812,Minor Fault,General Degredation,15963
3005.0,71.56,2348.58,22.51,100.1,26.77,4.354,1.463,28.48,14.9,0.8205,0.0329,0.1329,Major Fault,Thermal Breakdown,42400
2117.4,49.01,1593.79,18.41,61.53,26.94,3.703,1.582,108.32,25.91,0.813,0.0386,0.1278,Minor Fault,General Degredation,81763
3555.0,56.58,1904.82,17.91,79.52,22.09,3.718,1.404,21.3,6.27,0.8416,0.0244,0.0897,No Fault,Healthy,122493
1690.8,65.89,2237.56,21.13,53.09,24.29,3.851,2.107,25.21,7.08,0.849,0.0292,0.1251,No Fault,Healthy,191827
1148.7,58.56,1825.36,21.25,45.37,19.19,4.704,2.043,37.81,11.96,0.7792,0.0461,0.145,Minor Fault,General Degredation,105357
2061.0,77.36,2453.83,25.0,90.64,26.85,4.47,1.969,36.43,12.72,0.793,0.0388,0.1244,Minor Fault,General Degredation,37297
2362.6,40.38,1309.18,15.29,58.88,24.68,3.457,1.615,36.22,6.87,0.8105,0.0343,0.1132,Minor Fault,General Degredation,112973
1842.6,38.21,1079.37,18.73,79.16,37.81,4.883,1.678,60.34,14.66,0.7063,0.0644,0.1757,Minor Fault,General Degredation,17607
1554.2,76.44,2425.22,25.11,81.19,33.12,3.88,2.578,52.28,9.95,0.7932,0.0374,0.1293,Minor Fault,General Degredation,49871
2714.6,69.26,2296.52,21.42,84.02,26.03,3.56,2.472,31.12,10.65,0.829,0.027,0.0994,No Fault,Healthy,89519
1918.2,61.36,2026.04,20.41,60.69,22.84,4.044,1.882,83.21,9.45,0.8255,0.0309,0.1335,No Fault,Healthy,130973
2604.7,54.99,1758.68,19.92,82.86,27.61,3.519,1.915,156.76,13.34,0.7995,0.0417,0.1215,Minor Fault,Bronze Flaking,38601
3003.5,67.06,2115.65,23.45,102.28,24.24,5.605,1.758,36.94,9.87,0.7887,0.0434,0.1232,Major Fault,Thermal Breakdown,23412
2954.7,62.83,2080.7,20.54,92.19,28.81,3.398,2.53,36.62,8.34,0.8279,0.0328,0.1178,Minor Fault,General Degredation,50201
1913.3,64.49,2158.63,20.83,51.9,16.17,3.614,2.341,33.71,7.6,0.8368,0.0321,0.1281,No Fault,Healthy,165913
2433.3,58.99,1942.62,18.96,64.76,17.37,3.868,1.661,30.71,12.48,0.8233,0.0328,0.1126,No Fault,Healthy,102193
2114.1,68.03,2055.92,25.7,95.71,25.46,5.864,2.175,83.34,11.5,0.7556,0.0555,0.1682,Minor Fault,Thermal Breakdown,16199
3251.2,73.78,2248.94,26.46,128.81,21.79,4.616,2.478,56.76,11.15,0.7621,0.0538,0.1464,Major Fault,Thermal Breakdown,9724
3272.6,73.56,2391.6,25.01,115.07,28.21,5.065,1.993,76.08,9.02,0.8128,0.0398,0.1345,Major Fault,Thermal Breakdown,21887
1828.1,66.86,2106.08,23.52,61.56,13.98,4.244,2.126,41.19,12.67,0.7875,0.0433,0.1411,Minor Fault,General Degredation,64911
1147.7,59.94,1872.68,20.64,60.5,31.13,3.366,1.776,66.18,17.24,0.781,0.0414,0.1268,Minor Fault,General Degredation,73382
1352.5,66.67,2154.89,21.11,57.39,24.79,4.287,2.018,54.69,8.14,0.8081,0.0347,0.104,Minor Fault,General Degredation,116057
1890.9,77.93,2406.56,26.97,81.65,19.48,5.541,1.889,38.73,13.52,0.7721,0.0475,0.1477,Minor Fault,General Degredation,30580
2423.5,57.68,1977.38,18.0,59.21,20.32,4.29,1.64,27.64,4.95,0.857,0.0234,0.0832,No Fault,Healthy,240016
2673.3,55.91,1742.93,20.62,80.71,24.13,4.543,1.077,55.02,13.27,0.7793,0.0438,0.1386,Minor Fault,General Degredation,36984
1794.7,67.4,2063.48,25.62,77.4,22.28,4.604,1.956,61.8,22.58,0.7653,0.0511,0.1582,Minor Fault,General Degredation,29367
2702.2,71.07,2341.56,22.8,88.44,24.28,4.583,2.026,27.22,14.62,0.8236,0.0316,0.1284,Minor Fault,General Degredation,58964
3431.9,58.49,1925.17,20.48,106.17,34.98,4.17,1.242,132.17,11.02,0.8228,0.0357,0.1115,Major Fault,Thermal Breakdown,32305
2660.4,66.76,2292.7,19.94,70.16,19.05,3.524,1.481,21.25,23.62,0.8586,0.02,0.093,No Fault,Healthy,234111
1328.1,47.4,1569.59,16.94,45.93,26.26,3.313,1.275,46.29,19.99,0.8279,0.0311,0.12,No Fault,Healthy,225808
2465.1,59.84,1786.04,23.2,90.19,20.28,5.133,1.833,134.6,12.76,0.7462,0.0575,0.1665,Minor Fault,General Degredation,17156
2363.1,83.29,2918.69,23.64,70.76,22.73,3.614,2.268,26.07,18.76,0.876,0.0207,0.0976,No Fault,Healthy,214741
3250.9,69.12,2283.49,22.94,102.01,27.16,4.749,2.209,34.01,8.48,0.826,0.0318,0.1063,Major Fault,Thermal Breakdown,43726
1845.8,50.29,1517.06,20.63,64.86,24.86,4.409,0.931,68.73,17.53,0.7541,0.0545,0.163,Minor Fault,General Degredation,36789
2042.0,52.3,1698.33,19.4,66.77,28.39,4.02,1.672,30.33,17.64,0.8118,0.0377,0.1323,Minor Fault,General Degredation,72738
2516.4,41.35,1324.13,15.05,63.98,29.4,3.762,0.904,58.72,6.75,0.8006,0.0332,0.1145,Minor Fault,General Degredation,102046
2315.9,84.35,2686.78,27.03,105.83,32.32,5.162,1.972,47.05,8.94,0.7963,0.0415,0.1341,Major Fault,Thermal Breakdown,23798
2841.3,45.08,1461.48,16.96,65.21,23.45,3.492,1.606,77.08,10.21,0.8105,0.0338,0.1206,Minor Fault,General Degredation,94727
1009.1,22.06,733.8,10.25,37.35,30.52,3.012,1.665,67.85,7.03,0.8314,0.0333,0.1076,No Fault,Healthy,297805
2421.5,38.9,1262.34,15.84,53.92,20.64,4.103,0.709,35.54,19.04,0.8112,0.0421,0.1261,Minor Fault,General Degredation,89394
1228.5,60.8,2005.39,20.33,49.38,23.75,4.523,1.811,95.13,17.91,0.8246,0.0353,0.1174,No Fault,Healthy,151629
1751.1,49.24,1603.28,18.92,45.38,15.71,4.37,1.569,44.63,10.12,0.8139,0.0427,0.1358,Minor Fault,General Degredation,122794
2686.4,61.94,1810.58,24.06,113.08,27.53,5.191,1.968,92.76,14.13,0.7308,0.0589,0.1621,Major Fault,Thermal Breakdown,10410
1325.0,65.12,2001.81,23.58,60.33,22.73,4.459,1.859,87.96,13.0,0.7685,0.048,0.1488,Minor Fault,General Degredation,55005
1733.9,50.64,1610.24,19.51,54.15,21.96,3.74,2.035,170.85,13.51,0.7949,0.043,0.1438,Minor Fault,Bronze Flaking,85252
2798.1,46.2,1521.58,17.27,70.03,27.1,3.573,1.504,33.43,11.95,0.8233,0.0373,0.1394,No Fault,Healthy,67383
2657.2,73.66,2567.99,22.03,69.98,24.14,4.057,2.457,98.45,24.65,0.8715,0.0246,0.0992,No Fault,Healthy,155305
1145.8,64.48,1996.14,25.23,67.7,34.93,4.983,2.095,42.82,15.08,0.774,0.0522,0.1683,Minor Fault,General Degredation,36960
2458.6,19.86,651.07,11.22,32.26,17.12,3.122,1.791,71.4,16.77,0.8196,0.0366,0.1039,Minor Fault,General Degredation,330288
1297.6,36.94,1252.97,13.97,47.5,30.7,4.194,0.852,24.78,10.79,0.8479,0.0304,0.0961,No Fault,Healthy,221001
1581.1,33.11,1131.06,10.75,52.6,37.07,3.928,1.225,20.62,11.44,0.8541,0.0253,0.1161,No Fault,Healthy,260275
2139.9,57.61,1877.68,20.95,63.55,23.23,3.69,1.411,38.83,9.75,0.8149,0.0409,0.131,Minor Fault,General Degredation,68078
1195.2,63.04,1967.0,21.84,63.32,29.0,5.2,2.388,48.33,16.19,0.78,0.0412,0.1225,Minor Fault,General Degredation,67727
3582.8,57.43,1915.61,19.07,84.86,22.27,4.379,1.788,102.17,14.03,0.8339,0.0335,0.1153,No Fault,Healthy,57139
1346.5,50.57,1576.21,20.01,53.27,27.57,4.221,2.222,54.52,12.37,0.7792,0.0481,0.1511,Minor Fault,General Degredation,70494
3009.5,75.33,2344.92,25.39,118.47,23.66,4.811,1.927,110.75,13.92,0.7782,0.0428,0.1466,Major Fault,Thermal Breakdown,17986
3140.6,64.81,2161.74,20.97,76.67,14.2,3.942,2.207,47.27,7.37,0.8339,0.0298,0.1056,No Fault,Healthy,88283
3585.1,46.32,1597.61,15.37,64.19,24.5,3.311,1.336,28.34,6.76,0.8623,0.0237,0.0944,No Fault,Healthy,198995
2057.4,47.29,1482.98,18.43,59.45,19.21,4.526,1.428,58.64,8.81,0.7839,0.0383,0.1374,Minor Fault,General Degredation,88949
3260.1,48.57,1558.04,17.36,77.92,20.15,4.32,1.52,34.4,9.47,0.802,0.0348,0.1343,Minor Fault,General Degredation,62585
3485.4,54.79,1691.38,21.18,114.1,31.86,4.427,1.457,61.88,22.69,0.7718,0.0441,0.1271,Major Fault,Thermal Breakdown,18092
1366.8,60.53,1836.16,22.93,65.07,26.76,4.295,2.157,51.28,9.9,0.7584,0.0483,0.1341,Minor Fault,General Degredation,46743
2194.5,66.2,2045.69,24.79,88.81,22.21,4.604,2.011,95.72,31.17,0.7725,0.0517,0.1402,Minor Fault,General Degredation,21843
1062.0,47.65,1579.11,16.71,41.6,27.5,3.876,1.588,28.84,7.73,0.8285,0.0297,0.1163,No Fault,Healthy,301860
2576.0,39.65,1323.45,15.79,48.05,17.77,3.345,1.501,63.68,9.53,0.8344,0.0354,0.1244,No Fault,Healthy,159223
2469.8,65.9,2183.54,21.31,76.6,24.74,4.586,2.4,61.55,7.18,0.8283,0.0336,0.1053,No Fault,Healthy,69581
1451.1,72.43,2417.2,22.43,53.12,20.28,3.443,2.126,23.42,6.79,0.8343,0.0281,0.101,No Fault,Healthy,206734
3054.3,85.65,2639.73,28.03,139.03,27.22,6.112,2.473,58.24,23.03,0.7705,0.0488,0.1707,Major Fault,Thermal Breakdown,9995
1000.6,66.07,2080.71,23.21,50.78,21.73,4.226,1.604,75.07,11.89,0.7873,0.0391,0.1441,Minor Fault,General Degredation,116864
3076.8,49.05,1493.34,19.75,88.88,20.7,5.46,1.527,55.69,10.29,0.7611,0.0485,0.16,Minor Fault,General Degredation,24865
971.9,69.16,2236.07,24.26,46.16,19.87,4.154,2.388,85.94,11.87,0.8083,0.0386,0.1289,Minor Fault,General Degredation,145139
2673.4,57.74,1818.38,21.99,88.84,27.9,4.312,1.631,49.77,17.49,0.7873,0.047,0.1574,Minor Fault,General Degredation,26618
1112.7,39.82,1283.7,15.09,41.21,28.05,5.085,1.154,28.47,10.61,0.8059,0.0342,0.1045,Minor Fault,General Degredation,231812
1578.3,59.27,1969.1,19.34,58.86,29.26,3.609,1.415,23.84,8.71,0.8305,0.0284,0.0993,No Fault,Healthy,164895
2849.2,64.24,2000.83,23.01,104.05,28.58,5.041,1.916,87.55,9.16,0.7787,0.0453,0.1486,Major Fault,Thermal Breakdown,20629
1657.1,81.5,2813.9,25.11,67.89,30.2,5.257,1.886,28.33,9.68,0.8631,0.0279,0.1199,No Fault,Healthy,128265
2280.2,61.07,2035.35,19.59,58.78,18.0,4.952,1.474,39.36,16.6,0.8332,0.0322,0.1285,No Fault,Healthy,128507
3371.2,47.77,1513.0,18.24,93.62,28.22,4.192,1.443,35.99,15.85,0.7918,0.0423,0.1237,Minor Fault,General Degredation,29508
1034.0,31.7,1025.89,13.25,39.7,27.62,3.223,1.354,42.9,9.65,0.8092,0.0356,0.1174,Minor Fault,General Degredation,230524
3089.9,41.56,1278.79,17.55,84.03,27.8,3.727,1.188,59.21,12.57,0.7692,0.0482,0.1574,Minor Fault,General Degredation,28164
1076.2,45.45,1495.93,16.47,42.04,25.61,3.128,1.607,89.42,7.87,0.8229,0.0334,0.1024,No Fault,Healthy,233780
1242.3,84.99,2968.51,25.8,47.24,23.39,3.843,2.515,40.33,16.49,0.8732,0.0253,0.1141,No Fault,Healthy,322666
1222.2,57.14,1809.49,19.01,52.54,24.82,4.822,2.22,39.61,14.62,0.7918,0.0377,0.1311,Minor Fault,General Degredation,117371
3584.1,58.66,2007.47,17.02,86.69,28.6,2.943,1.778,25.27,5.86,0.8556,0.02,0.0907,Minor Fault,General Degredation,153376
1386.5,76.52,2466.48,25.06,62.67,24.19,5.249,1.862,35.7,9.4,0.8059,0.0368,0.1295,Minor Fault,General Degredation,86790
3321.3,69.04,2368.89,21.08,93.06,27.03,4.083,1.917,30.78,9.02,0.8578,0.0275,0.0967,Minor Fault,General Degredation,70225
3575.5,56.07,1741.54,20.27,114.07,30.34,4.373,1.914,44.04,9.53,0.7765,0.0473,0.1438,Major Fault,Thermal Breakdown,15857
1936.2,77.2,2484.54,25.31,84.48,28.39,5.137,1.97,52.29,11.99,0.8046,0.0418,0.1441,Minor Fault,General Degredation,37135
2603.8,49.74,1549.22,19.96,88.28,33.29,4.003,1.414,36.98,13.81,0.7787,0.0456,0.1539,Minor Fault,General Degredation,28387
3003.5,64.25,1986.98,23.06,106.14,19.63,4.406,1.528,41.73,18.91,0.7731,0.0484,0.1394,Major Fault,Thermal Breakdown,17503
1960.1,41.17,1289.88,17.19,48.22,17.93,4.949,1.424,57.24,11.3,0.7832,0.0469,0.1416,Minor Fault,General Degredation,89944
1336.9,63.9,1978.98,22.1,52.56,17.32,4.851,2.236,56.23,11.66,0.7742,0.0464,0.1514,Minor Fault,General Degredation,77497
2071.2,75.27,2328.21,26.25,87.58,21.91,5.897,2.339,40.54,15.9,0.7733,0.0477,0.1524,Minor Fault,General Degredation,26420
2984.1,73.07,2260.54,25.54,120.34,26.48,4.166,2.132,53.53,10.87,0.7734,0.0493,0.1642,Major Fault,Thermal Breakdown,13245
3008.1,73.53,2555.54,22.49,81.52,27.33,3.595,2.144,77.69,5.71,0.8689,0.0275,0.0955,No Fault,Healthy,91834
1522.5,103.32,3176.16,33.32,87.6,20.07,5.704,2.639,46.4,12.5,0.7686,0.0475,0.1403,Minor Fault,General Degredation,26470
1372.4,55.99,1765.22,19.99,65.16,34.97,4.238,1.85,59.54,9.32,0.7882,0.0419,0.1478,Minor Fault,General Degredation,61871
3385.5,46.44,1473.56,18.58,81.57,21.33,4.624,1.525,67.19,9.61,0.7932,0.0439,0.1398,Minor Fault,General Degredation,35989
1018.8,66.84,1959.66,25.92,57.0,21.07,5.115,1.878,46.39,15.58,0.733,0.0561,0.1587,Minor Fault,General Degredation,45018
2883.8,46.8,1491.85,18.4,72.62,22.78,3.532,1.745,113.62,16.58,0.797,0.0443,0.1389,Minor Fault,General Degredation,44491
1025.3,43.01,1388.83,16.54,37.09,23.23,4.395,0.884,49.57,20.03,0.8073,0.0379,0.1231,Minor Fault,General Degredation,233167
3162.3,56.21,1928.04,18.1,68.17,21.78,3.51,1.437,21.78,7.87,0.8575,0.0225,0.1006,No Fault,Healthy,195831
3344.6,89.7,2909.26,28.17,129.53,23.89,4.693,1.759,32.29,11.36,0.8108,0.0372,0.1325,Major Fault,Thermal Breakdown,20022
1703.0,70.34,2269.97,23.92,61.93,18.75,5.332,1.881,58.05,26.41,0.8068,0.0451,0.146,Minor Fault,General Degredation,59088
1099.6,65.71,2166.29,21.68,59.66,35.05,4.674,1.435,49.02,9.41,0.8242,0.0308,0.1015,No Fault,Healthy,136566
2197.8,34.91,1037.25,16.79,63.99,26.48,4.006,1.058,47.48,12.15,0.7428,0.0516,0.167,Minor Fault,General Degredation,42141
1705.9,50.66,1524.91,20.36,64.8,22.81,4.887,1.513,48.13,15.51,0.7526,0.0569,0.1674,Minor Fault,General Degredation,33941
2026.3,81.49,2579.59,27.36,90.44,22.65,5.001,2.414,45.59,10.81,0.7914,0.0417,0.1481,Minor Fault,General Degredation,32252
2695.5,55.95,1787.62,19.76,84.53,24.84,4.406,2.285,34.23,14.41,0.7988,0.0381,0.112,Minor Fault,General Degredation,44392
1466.5,92.92,2963.54,28.44,61.99,14.45,5.555,2.781,36.52,7.77,0.7973,0.0369,0.1268,Minor Fault,General Degredation,88199
1863.8,66.72,2012.98,24.58,77.43,21.68,5.545,2.02,67.64,16.01,0.7543,0.0577,0.1735,Minor Fault,General Degredation,23098
3012.9,57.74,1791.56,22.39,97.7,26.39,4.999,1.757,60.7,21.02,0.7757,0.052,0.1467,Minor Fault,Thermal Breakdown,17770
2638.2,55.29,1868.52,17.75,54.81,16.08,4.071,2.042,44.02,8.38,0.8449,0.0249,0.0938,No Fault,Healthy,247490
1780.9,59.02,1894.52,20.68,67.34,26.6,4.516,1.376,60.38,8.6,0.8024,0.0397,0.1064,Minor Fault,General Degredation,64348
2693.6,38.22,1149.13,18.02,76.98,28.03,4.19,1.389,58.64,15.44,0.7516,0.058,0.1776,Minor Fault,General Degredation,23033
2966.3,74.6,2283.23,25.55,127.39,26.17,4.889,1.993,84.03,11.26,0.7652,0.0486,0.1434,Major Fault,Thermal Breakdown,11910
2499.7,66.63,2228.4,22.11,81.43,32.18,3.934,1.421,30.48,8.12,0.8362,0.0304,0.0972,No Fault,Healthy,75184
1546.6,56.16,1838.52,19.85,61.5,29.74,4.664,2.116,37.73,29.63,0.8185,0.0376,0.1243,Minor Fault,General Degredation,86240
